studyName,cv1_accuracy
ARS-SRPN-2009-FORT_COBB,1.0
ARS-SRPN-2009-FORT_COLLINS,1.0
ARS-SRPN-2009-GARDEN_CITY,1.0
ARS-SRPN-2009-GOODWELL,1.0
ARS-SRPN-2009-HAYS,1.0
ARS-SRPN-2009-JULESBURG,1.0
ARS-SRPN-2009-LAHOMA,1.0
ARS-SRPN-2009-LINCOLN,1.0
ARS-SRPN-2009-NORTH_PLATTE,1.0
ARS-SRPN-2009-SALINA,1.0
ARS-SRPN-2009-SIDNEY,1.0
ARS-SRPN-2009-STILLWATER,1.0
ARS-SRPN-2009-WALSH,1.0
ARS-SRPN-2010-AKRON,0.9924277636037192
ARS-SRPN-2010-ALLIANCE,0.9924277636037192
ARS-SRPN-2010-ARCHER,0.9911696396576319
ARS-SRPN-2010-BROOKINGS,0.9924277636037192
ARS-SRPN-2010-BURLINGTON,0.998797091372931
ARS-SRPN-2010-BUSHLAND,0.9968097597219772
ARS-SRPN-2010-BUSHLAND-IRRIGATED,0.9911696396576319
ARS-SRPN-2010-CHILLICOTHE,0.9928867160182921
ARS-SRPN-2010-CLAY_CENTER,0.998797091372931
ARS-SRPN-2010-CLOVIS,0.9924277636037192
ARS-SRPN-2010-CLOVIS-IRRIGATED,0.998797091372931
ARS-SRPN-2010-COLBY,0.9924277636037192
ARS-SRPN-2010-DAKOTA_LAKES,0.9968097597219772
ARS-SRPN-2010-FARMINGTON,0.9911696396576319
ARS-SRPN-2010-FORT_COBB,0.9928867160182921
ARS-SRPN-2010-FORT_COLLINS,0.9928867160182921
ARS-SRPN-2010-GARDEN_CITY,0.9911696396576319
ARS-SRPN-2010-GOODWELL,0.998797091372931
ARS-SRPN-2010-HAYS,0.998797091372931
ARS-SRPN-2010-HUTCHINSON-B,0.9928867160182921
ARS-SRPN-2010-LAHOMA,0.9911696396576319
ARS-SRPN-2010-LINCOLN,0.9928867160182921
ARS-SRPN-2010-NORTH_PLATTE,0.9924277636037192
ARS-SRPN-2010-PROSPER,0.9968097597219772
ARS-SRPN-2010-SALINA,0.998797091372931
ARS-SRPN-2010-SIDNEY,0.9968097597219772
ARS-SRPN-2010-STILLWATER,0.9924277636037192
ARS-SRPN-2010-WALSH,0.9928867160182921
ARS-SRPN-2010-WICHITA,0.998797091372931
ARS-SRPN-2010-WINFIELD,0.998797091372931
ARS-SRPN-2011-AKRON,0.9999999999999998
ARS-SRPN-2011-ALLIANCE,0.8795898584244624
ARS-SRPN-2011-BROOKINGS,0.9999999999999998
ARS-SRPN-2011-BURLINGTON,1.0
ARS-SRPN-2011-BUSHLAND,0.9999999999999998
ARS-SRPN-2011-BUSHLAND-IRRIGATED,0.9999999999999998
ARS-SRPN-2011-CLAY_CENTER,0.8182244823133075
ARS-SRPN-2011-CLOVIS,0.9999999999999998
ARS-SRPN-2011-CLOVIS-IRRIGATED,0.9999999999999998
ARS-SRPN-2011-COLUMBIA,0.9999999999999998
ARS-SRPN-2011-DAKOTA_LAKES,0.9999999999999998
ARS-SRPN-2011-FARMINGTON,0.9999999999999998
ARS-SRPN-2011-FORT_COBB,1.0
ARS-SRPN-2011-FORT_COLLINS,1.0
ARS-SRPN-2011-GOODWELL,0.9999999999999998
ARS-SRPN-2011-HAYS,0.9999999999999998
ARS-SRPN-2011-HUTCHINSON-B,0.9999999999999998
ARS-SRPN-2011-JULESBURG,0.9999999999999998
ARS-SRPN-2011-LAHOMA,0.9999999999999998
ARS-SRPN-2011-LINCOLN,0.8809040135745639
ARS-SRPN-2011-MANHATTAN,1.0
ARS-SRPN-2011-NORTH_PLATTE,0.8802281171410069
ARS-SRPN-2011-PROSPER,0.9999999999999998
ARS-SRPN-2011-STILLWATER,1.0
ARS-SRPN-2011-WALSH,0.9999999999999998
ARS-SRPN-2011-WINNER,0.9999999999999998
ARS-SRPN-2014-AKRON,0.46330574351214454
ARS-SRPN-2014-ALLIANCE,0.5623536065399699
ARS-SRPN-2014-ARCHER,0.5962000691771421
ARS-SRPN-2014-BROOKINGS,0.46330574351214454
ARS-SRPN-2014-BURLINGTON,0.46330574351214454
ARS-SRPN-2014-BUSHLAND-IRRIGATED,0.46330574351214454
ARS-SRPN-2014-CHILLICOTHE,0.5962000691771421
ARS-SRPN-2014-CLAY_CENTER,0.46330574351214454
ARS-SRPN-2014-COLBY,0.5600711819190196
ARS-SRPN-2014-COLUMBIA,0.5600711819190196
ARS-SRPN-2014-ENID,0.5962000691771421
ARS-SRPN-2014-FARMINGTON,0.5962000691771421
ARS-SRPN-2014-FORT_COLLINS,0.5623536065399699
ARS-SRPN-2014-GOODWELL,0.46330574351214454
ARS-SRPN-2014-GRANITE,0.46330574351214454
ARS-SRPN-2014-HAYS,0.5962000691771421
ARS-SRPN-2014-JULESBURG,0.6291477741714582
ARS-SRPN-2014-LAHOMA,0.5623536065399699
ARS-SRPN-2014-LINCOLN,0.5623536065399699
ARS-SRPN-2014-MANHATTAN,0.5962000691771421
ARS-SRPN-2014-NORTH_PLATTE,0.46330574351214454
ARS-SRPN-2014-SIDNEY,0.46330574351214454
ARS-SRPN-2014-STILLWATER,0.6291477741714582
ARS-SRPN-2014-WALSH,0.5623536065399699
ARS-SRPN-2014-WICHITA,0.46330574351214454
ARS-SRPN-2014-WINFIELD,0.6291477741714582
ARS-SRPN-2014-WINNER,0.5623536065399699
AWY1_DVP_2025,0.7452297658871756
AWY1_HARWA_2024,0.6462000718422326
AWY1_KAHWA_2024,0.6602969386767716
AWY1_KAH_2025,0.7568933680294504
AWY1_LIN_2025,0.7568933680294504
AWY1_LNDWA_2024,0.6462000718422326
AWY1_PULWA_2024,0.6809958219154604
AWY1_RITWA_2024,0.6575392919822809
AWY1_RIT_2025,0.7557001047525944
AWY1_SWW_2022_Davenport,0.8679927972430123
AWY1_SWW_2022_Pullman,0.861538990073342
AWY1_SWW_2023_Davenport,0.7873311641809557
AWY1_SWW_2023_Lind,0.7999803216718474
AWY1_SWW_2023_Pullman,0.7873311641809557
AWY2_DVPWA_2024,-0.2911650666171102
AWY2_DVP_2025,-0.6528034240778897
AWY2_PULWA_2024,-0.2891312512417675
AWY2_PUL_2025,-0.6528034240778897
AWY2_SWW_2022_Davenport,-0.7631939330072317
AWY2_SWW_2022_Pullman,-0.7710864934131109
AWY2_SWW_2023_Davenport,-0.28787394208832257
AWY2_SWW_2023_Pullman,-0.28875467323832
AWY2_WAWWA_2024,-0.3159596696683828
AWY2_WAW_2025,-0.6777386267605989
AY3-8_YIELD_CRK-MN_2022,0.5380154577750461
AY3-8_YIELD_FER-MN_2022,0.5473629589178277
AY3-8_YIELD_HAL-MN_2022,0.5451330804244088
AY3-8_YIELD_MOR-MN_2022,0.5451330804244088
AY3-8_YIELD_OKL-MN_2022,0.5473629589178277
AY3-8_YIELD_PER-MN_2022,0.5473629589178277
AY3-8_YIELD_ROS-MN_2022,0.5633254719156977
AY3-8_YIELD_STE-MN_2022,0.47461523245987336
AY3-8_YIELD_STP-MN_2022,0.5496915565991953
AY3-8_YIELD_STR-MN_2022,0.47461523245987325
AYTred_2022_Centralia,
AYTred_2022_Champaign,
AYTred_2022_Charleston,
AYTred_2022_Frankenmuth,
AYTred_2022_Hillman,
AYTred_2022_Neoga,
AYTred_2022_PleasantTwp,
AdvHY_Urb_19,0.8700228816541233
Adv_Car_19,0.9005871096528164
Adv_Neo_21,0.9695634652619245
Adv_Stj_19,0.8700228816541233
Adv_Stj_21,0.9791651867355846
Adv_Urb_19,0.8700228816541233
Adv_Urb_21,0.9614795785920625
Allele-BB_2015_NorthPlatte,0.9999999999999999
Allele-BB_2015_Sidney,0.9999999999999999
Big6_Fra_23,0.359610254012839
Big6_Fre_23,0.46867635348834585
Big6_Ith_23,0.44962884821993293
Big6_Laf_23,0.3542681781360002
Big6_Mas_23,0.3596102540128389
Big6_Prn_23,0.29858710026743346
Big6_Urb_23,0.41086014508497987
Big6_Vin_23,0.4243727099597996
Big6_Woo_23,0.4550861375433154
CornellMaster_2007_McGowan,0.9199204735250134
CornellMaster_2008_Ketola,0.9757199633128135
CornellMaster_2008_Snyder,0.9757199633128135
CornellMaster_2009_Helfer,0.9866782021539288
CornellMaster_2009_McGowan,0.9816400207518401
CornellMaster_2013_McGowan,1.0
CornellMaster_2015_Helfer,1.0
CornellMaster_2015_Ketola,1.0
CornellMaster_2015_McGowan,1.0
CornellMaster_2018_Helfer,0.9361239392429795
CornellMaster_2018_Ketola,0.9377257316585543
CornellMaster_2019_Ketola,0.929771899625098
CornellMaster_2020_Helfer,0.9408197977488199
CornellMaster_2021_Snyder,0.7631458054288484
CornellMaster_2023_McGowan,0.7038697127048983
DH2_Urb_21,
DH_Neo_21,
DH_Urb_21,
EWashingtonCereals_HRS_MLK_2005,
EWashingtonCereals_H_W_ALM_2004,
EWashingtonCereals_H_W_ALM_2021,
EWashingtonCereals_H_W_ALM_2022,
EWashingtonCereals_H_W_ANA_2021,
EWashingtonCereals_H_W_ANA_2022,
EWashingtonCereals_H_W_ANA_2023,
EWashingtonCereals_H_W_BIK_2003,
EWashingtonCereals_H_W_BIK_2021,
EWashingtonCereals_H_W_BIK_2022,
EWashingtonCereals_H_W_CON_2022,
EWashingtonCereals_H_W_DUG_2023,
EWashingtonCereals_H_W_EUR_2020,
EWashingtonCereals_H_W_EUR_2021,
EWashingtonCereals_H_W_EUR_2022,
EWashingtonCereals_H_W_EUR_2023,1.0
EWashingtonCereals_H_W_HH_2002,
EWashingtonCereals_H_W_HH_2003,
EWashingtonCereals_H_W_HH_2021,
EWashingtonCereals_H_W_HH_2022,
EWashingtonCereals_H_W_HH_2023,
EWashingtonCereals_H_W_LAM_2021,
EWashingtonCereals_H_W_LAM_2022,
EWashingtonCereals_H_W_LAM_2023,
EWashingtonCereals_H_W_LND_2002,
EWashingtonCereals_H_W_LND_2003,
EWashingtonCereals_H_W_LND_2004,
EWashingtonCereals_H_W_LND_2021,
EWashingtonCereals_H_W_LND_2022,
EWashingtonCereals_H_W_LND_2023,
EWashingtonCereals_H_W_PUL_2002,
EWashingtonCereals_H_W_PUL_2003,
EWashingtonCereals_H_W_PUL_2004,
EWashingtonCereals_H_W_RER_2021,
EWashingtonCereals_H_W_RER_2022,
EWashingtonCereals_H_W_RER_2023,
EWashingtonCereals_H_W_RIT_2004,
EWashingtonCereals_H_W_RIT_2021,
EWashingtonCereals_H_W_RIT_2023,
EWashingtonCereals_H_W_STA_2002,
EWashingtonCereals_H_W_STA_2003,
EWashingtonCereals_H_W_STA_2004,
EWashingtonCereals_H_W_WAL_2004,
EWashingtonCereals_H_W_WAL_2020,
EWashingtonCereals_H_W_WAL_2022,
EWashingtonCereals_SWW_ALM_2013,
EWashingtonCereals_SWW_ALM_2014,
EWashingtonCereals_SWW_ALM_2015,1.0
EWashingtonCereals_SWW_ALM_2016,-0.9999999999999999
EWashingtonCereals_SWW_ALM_2017,0.966145738274674
EWashingtonCereals_SWW_ALM_2018,0.9620652063439354
EWashingtonCereals_SWW_ALM_2019,0.9610999630987287
EWashingtonCereals_SWW_ALM_2020,0.9622090217484291
EWashingtonCereals_SWW_ALM_2021,0.9527872523944932
EWashingtonCereals_SWW_ALM_2022,0.9211065930554169
EWashingtonCereals_SWW_ANA_2013,
EWashingtonCereals_SWW_ANA_2014,
EWashingtonCereals_SWW_ANA_2016,-1.0
EWashingtonCereals_SWW_ANA_2017,0.9621374757378109
EWashingtonCereals_SWW_ANA_2018,0.9620652063439354
EWashingtonCereals_SWW_ANA_2019,0.9686743111386005
EWashingtonCereals_SWW_ANA_2020,0.9622090217484291
EWashingtonCereals_SWW_ANA_2021,0.9552714318509676
EWashingtonCereals_SWW_ANA_2022,0.9187256768004753
EWashingtonCereals_SWW_ANA_2023,0.9260227100252036
EWashingtonCereals_SWW_BIK_2017,
EWashingtonCereals_SWW_BIK_2018,-0.23996229090201346
EWashingtonCereals_SWW_BIK_2020,0.9588497424712075
EWashingtonCereals_SWW_BIK_2021,0.9527872523944932
EWashingtonCereals_SWW_CLT_2014,
EWashingtonCereals_SWW_CLT_2015,
EWashingtonCereals_SWW_CLT_2016,-1.0
EWashingtonCereals_SWW_CLT_2017,0.4197697663314093
EWashingtonCereals_SWW_CLT_2018,0.4197697663314093
EWashingtonCereals_SWW_CLT_2019,-0.5201265425260723
EWashingtonCereals_SWW_CLT_2020,0.12026184858107383
EWashingtonCereals_SWW_CLT_2021,0.10077007347150138
EWashingtonCereals_SWW_CLT_2022,0.5253773265221595
EWashingtonCereals_SWW_CLT_2023,-0.6727806946453371
EWashingtonCereals_SWW_CON_2013,
EWashingtonCereals_SWW_CON_2014,
EWashingtonCereals_SWW_CON_2015,1.0
EWashingtonCereals_SWW_CON_2016,-0.9999999999999999
EWashingtonCereals_SWW_CON_2017,0.966145738274674
EWashingtonCereals_SWW_CON_2018,0.9611076433248014
EWashingtonCereals_SWW_CON_2019,0.9622090217484291
EWashingtonCereals_SWW_CON_2020,0.9638478201579338
EWashingtonCereals_SWW_CON_2021,0.9539312671553339
EWashingtonCereals_SWW_CON_2022,0.8791777524541148
EWashingtonCereals_SWW_CRT_2013,
EWashingtonCereals_SWW_CRT_2014,
EWashingtonCereals_SWW_CRT_2015,1.0
EWashingtonCereals_SWW_CRT_2016,-1.0
EWashingtonCereals_SWW_CRT_2017,0.9662869891991204
EWashingtonCereals_SWW_CRT_2018,0.9577332711142793
EWashingtonCereals_SWW_CRT_2019,0.9610999630987287
EWashingtonCereals_SWW_CRT_2020,0.9641348247832024
EWashingtonCereals_SWW_CRT_2021,0.9534379267267391
EWashingtonCereals_SWW_CRT_2022,0.9211065930554169
EWashingtonCereals_SWW_CRT_2023,0.9296688246170534
EWashingtonCereals_SWW_DST_2013,
EWashingtonCereals_SWW_DST_2014,
EWashingtonCereals_SWW_DST_2015,1.0
EWashingtonCereals_SWW_DST_2017,0.9621374757378109
EWashingtonCereals_SWW_DST_2018,0.44596559171947436
EWashingtonCereals_SWW_DST_2019,-0.5201265425260723
EWashingtonCereals_SWW_DST_2020,0.12026184858107383
EWashingtonCereals_SWW_DST_2021,0.21457720652072035
EWashingtonCereals_SWW_DST_2022,0.49530050883942806
EWashingtonCereals_SWW_DST_2023,-0.6851914857605407
EWashingtonCereals_SWW_DTN_2014,
EWashingtonCereals_SWW_DTN_2015,
EWashingtonCereals_SWW_DTN_2016,-0.9999999999999999
EWashingtonCereals_SWW_DTN_2017,0.39243761429733726
EWashingtonCereals_SWW_DTN_2018,0.39243761429733737
EWashingtonCereals_SWW_DTN_2019,0.44596559171947436
EWashingtonCereals_SWW_DTN_2020,0.18187292770612715
EWashingtonCereals_SWW_DTN_2021,0.10077007347150138
EWashingtonCereals_SWW_DTN_2022,0.49530050883942806
EWashingtonCereals_SWW_DTN_2023,-0.6393692989574972
EWashingtonCereals_SWW_DUG_2023,0.8752908170507873
EWashingtonCereals_SWW_EUR_2017,0.9555967710773166
EWashingtonCereals_SWW_EUR_2017_blends,
EWashingtonCereals_SWW_EUR_2018,0.4197697663314093
EWashingtonCereals_SWW_EUR_2019,0.3887699888899208
EWashingtonCereals_SWW_EUR_2020,0.3887699888899208
EWashingtonCereals_SWW_EUR_2021,0.4197697663314093
EWashingtonCereals_SWW_EUR_2022,0.925535096727972
EWashingtonCereals_SWW_EUR_2023,0.9310506473097746
EWashingtonCereals_SWW_FAF_2014,
EWashingtonCereals_SWW_FAF_2016,-1.0
EWashingtonCereals_SWW_FAF_2017,0.39243761429733726
EWashingtonCereals_SWW_FAF_2018,0.3821956947709047
EWashingtonCereals_SWW_FAF_2019,-0.5037813011086932
EWashingtonCereals_SWW_FAF_2020,0.21457720652072035
EWashingtonCereals_SWW_FAF_2021,0.10077007347150138
EWashingtonCereals_SWW_FAF_2022,0.470845098335157
EWashingtonCereals_SWW_FAF_2023,-0.695027543415349
EWashingtonCereals_SWW_FAR_2014,
EWashingtonCereals_SWW_FAR_2015,
EWashingtonCereals_SWW_FAR_2016,-0.9999999999999999
EWashingtonCereals_SWW_FAR_2018,0.3887699888899208
EWashingtonCereals_SWW_FAR_2019,-0.38657400869877856
EWashingtonCereals_SWW_FAR_2020,0.14603776782498173
EWashingtonCereals_SWW_FAR_2021,0.12026184858107378
EWashingtonCereals_SWW_FAR_2022,0.5199547150369191
EWashingtonCereals_SWW_FAR_2023,-0.6393692989574972
EWashingtonCereals_SWW_HAR_2013,
EWashingtonCereals_SWW_HAR_2014,
EWashingtonCereals_SWW_HAR_2016,-1.0
EWashingtonCereals_SWW_HAR_2017,0.9620579225761217
EWashingtonCereals_SWW_HAR_2018,0.9630782530397695
EWashingtonCereals_SWW_HAR_2020,0.9588497424712075
EWashingtonCereals_SWW_HAR_2021,0.9525141930145057
EWashingtonCereals_SWW_HAR_2022,0.8791777524541148
EWashingtonCereals_SWW_HAR_2023,0.8713776535686404
EWashingtonCereals_SWW_HH_2013,
EWashingtonCereals_SWW_HH_2014,
EWashingtonCereals_SWW_HH_2016,-1.0
EWashingtonCereals_SWW_HH_2017,0.966145738274674
EWashingtonCereals_SWW_HH_2018,0.9634766041746584
EWashingtonCereals_SWW_HH_2020,0.9588497424712075
EWashingtonCereals_SWW_HH_2021,0.9527872523944932
EWashingtonCereals_SWW_HH_2022,0.8819018782457889
EWashingtonCereals_SWW_HH_2023,0.8713776535686404
EWashingtonCereals_SWW_LAM_2013,
EWashingtonCereals_SWW_LAM_2014,
EWashingtonCereals_SWW_LAM_2015,1.0
EWashingtonCereals_SWW_LAM_2016,-1.0
EWashingtonCereals_SWW_LAM_2019,0.9641348247832027
EWashingtonCereals_SWW_LAM_2020,0.9622090217484291
EWashingtonCereals_SWW_LAM_2021,0.9539312671553339
EWashingtonCereals_SWW_LAM_2022,0.9143554388092119
EWashingtonCereals_SWW_LAM_2023,0.9268595519360345
EWashingtonCereals_SWW_LND_2013,
EWashingtonCereals_SWW_LND_2014,
EWashingtonCereals_SWW_LND_2015,1.0
EWashingtonCereals_SWW_LND_2016,-0.9999999999999999
EWashingtonCereals_SWW_LND_2017,0.9621374757378109
EWashingtonCereals_SWW_LND_2018,0.9620652063439354
EWashingtonCereals_SWW_LND_2019,0.9641348247832027
EWashingtonCereals_SWW_LND_2020,0.9610999630987287
EWashingtonCereals_SWW_LND_2021,0.9525141930145057
EWashingtonCereals_SWW_LND_2022,0.8819018782457889
EWashingtonCereals_SWW_LND_2023,0.8713776535686404
EWashingtonCereals_SWW_MAT_2022,0.6788397495038457
EWashingtonCereals_SWW_MLK_2014,
EWashingtonCereals_SWW_MLK_2015,
EWashingtonCereals_SWW_MLK_2016,-1.0
EWashingtonCereals_SWW_MLK_2017,0.3887699888899208
EWashingtonCereals_SWW_MLK_2018,0.4197697663314093
EWashingtonCereals_SWW_MLK_2019,-0.5037813011086932
EWashingtonCereals_SWW_MLK_2020,-0.38657400869877856
EWashingtonCereals_SWW_MLK_2021,0.18187292770612717
EWashingtonCereals_SWW_MLK_2022,0.6868502489780565
EWashingtonCereals_SWW_MLK_2023,-0.48909051267687137
EWashingtonCereals_SWW_MLK_2023_seed_rate,
EWashingtonCereals_SWW_MVW_2014,
EWashingtonCereals_SWW_MVW_2015,
EWashingtonCereals_SWW_MVW_2017,0.44596559171947425
EWashingtonCereals_SWW_MVW_2018,0.3821956947709047
EWashingtonCereals_SWW_MVW_2019,-0.2883956728870508
EWashingtonCereals_SWW_MVW_2020,0.1007700734715014
EWashingtonCereals_SWW_MVW_2021,-0.5577843117928182
EWashingtonCereals_SWW_MVW_2022,0.5199547150369191
EWashingtonCereals_SWW_MVW_2023,-0.6727806946453371
EWashingtonCereals_SWW_OTH_2023,-0.7314935938714637
EWashingtonCereals_SWW_OTH_2023_seed_rate,
EWashingtonCereals_SWW_PSC_2016,-1.0
EWashingtonCereals_SWW_PSC_2017,0.3821956947709046
EWashingtonCereals_SWW_PSC_2018,0.4197697663314093
EWashingtonCereals_SWW_PSC_2019,-0.5037813011086932
EWashingtonCereals_SWW_PSC_2021,0.21457720652072032
EWashingtonCereals_SWW_PUL_2014,
EWashingtonCereals_SWW_PUL_2015,
EWashingtonCereals_SWW_PUL_2016,-1.0
EWashingtonCereals_SWW_PUL_2017,0.4197697663314093
EWashingtonCereals_SWW_PUL_2018,0.3924376142973373
EWashingtonCereals_SWW_PUL_2019,-0.5201265425260723
EWashingtonCereals_SWW_PUL_2020,0.21457720652072035
EWashingtonCereals_SWW_PUL_2021,0.12026184858107378
EWashingtonCereals_SWW_PUL_2022,0.5199547150369191
EWashingtonCereals_SWW_PUL_2023,-0.695027543415349
EWashingtonCereals_SWW_RER_2014,
EWashingtonCereals_SWW_RER_2015,
EWashingtonCereals_SWW_RER_2016,-1.0
EWashingtonCereals_SWW_RER_2017,0.9655760632862009
EWashingtonCereals_SWW_RER_2018,0.9630782530397695
EWashingtonCereals_SWW_RER_2019,0.9638478201579338
EWashingtonCereals_SWW_RER_2020,0.9610999630987287
EWashingtonCereals_SWW_RER_2021,0.9539312671553339
EWashingtonCereals_SWW_RER_2022,0.9223648240033876
EWashingtonCereals_SWW_RER_2023,0.9282419772374935
EWashingtonCereals_SWW_RIT_2013,
EWashingtonCereals_SWW_RIT_2014,
EWashingtonCereals_SWW_RIT_2015,1.0
EWashingtonCereals_SWW_RIT_2017,0.9620579225761217
EWashingtonCereals_SWW_RIT_2018,0.9630782530397695
